"convocation","years","first_name","last_name","counter","x","y"
6,"2007-2012","Василь","Деревляний","2",5,-4
6,"2007-2012","Василь","Джарти","2",6,-4
6,"2007-2012","Микола","Джига","2",7,-4
6,"2007-2012","Володимир","Дончак","2",8,-4
6,"2007-2012","Олексій","Журавко","2",9,-4
6,"2007-2012","Віталій","Журавський","2",10,-4
6,"2007-2012","Євген","Зімін","2",1,-5
6,"2007-2012","Владислав","Забарський","2",2,-5
6,"2007-2012","Роман","Забзалюк","2",3,-5
6,"2007-2012","Віталій","Заблоцький","2",4,-5
6,"2007-2012","Олег","Зарубінський","2",5,-5
6,"2007-2012","Олександр","Зац","2",6,-5
6,"2007-2012","Ігор","Зварич","2",7,-5
6,"2007-2012","Едуард","Зейналов","2",8,-5
6,"2007-2012","Руслан","Зозуля","2",9,-5
6,"2007-2012","Володимир","Зубик","2",10,-5
6,"2007-2012","Спірідон","Кілінкаров","2",1,-6
6,"2007-2012","Валерій","Кальченко","2",2,-6
6,"2007-2012","Віталій","Калюжний","2",3,-6
6,"2007-2012","Валерій","Камчатний","2",4,-6
6,"2007-2012","Юрій","Каракай","2",5,-6
6,"2007-2012","Володимир","Карпук","2",6,-6
6,"2007-2012","Олександр","Касянюк","2",7,-6
6,"2007-2012","Сергій","Кий","2",8,-6
6,"2007-2012","Василь","Кисельов","2",9,-6
6,"2007-2012","Павло","Климець","2",10,-6
6,"2007-2012","Сергій","Клюєв","2",1,-7
6,"2007-2012","Руслан","Князевич","2",2,-7
6,"2007-2012","Юлія","Ковалевська","2",3,-7
6,"2007-2012","Юлія","Ковальова","2",4,-7
6,"2007-2012","Микола","Ковзель","2",5,-7
6,"2007-2012","Леонід","Кожара","2",6,-7
6,"2007-2012","Андрій","Кожем'якін","2",7,-7
6,"2007-2012","Володимир","Козак","2",8,-7
6,"2007-2012","Олександр","Козуб","2",9,-7
6,"2007-2012","Борис","Колесніков","2",10,-7
6,"2007-2012","Вадим","Колесніченко","2",1,-8
6,"2007-2012","Юрій","Колоцей","2",2,-8
6,"2007-2012","Віктор","Корж","2",3,-8
6,"2007-2012","Павло","Корж","2",4,-8
6,"2007-2012","Анатолій","Коржев","2",5,-8
6,"2007-2012","Євген","Корнійчук","2",6,-8
6,"2007-2012","Наталія","Королевська","2",7,-8
6,"2007-2012","Павло","Костенко","2",8,-8
6,"2007-2012","Ігор","Кріль","2",9,-8
6,"2007-2012","Петро","Кравчук","2",10,-8
6,"2007-2012","Олександр","Кузьмук","2",1,-9
6,"2007-2012","Василь","Куйбіда","2",2,-9
6,"2007-2012","Олексій","Кунченко","2",3,-9
6,"2007-2012","Віталій","Курило","2",4,-9
6,"2007-2012","Іван","Куровський","2",5,-9
6,"2007-2012","Степан","Курпіль","2",6,-9
6,"2007-2012","Володимир","Літвінов","2",7,-9
6,"2007-2012","Анжеліка","Лабунська","2",8,-9
6,"2007-2012","Володимир","Ландік","2",9,-9
6,"2007-2012","Павло","Лебедєв","2",10,-9
6,"2007-2012","Володимир","Лещенко","2",1,-10
6,"2007-2012","Ігор","Лисов","2",2,-10
6,"2007-2012","Володимир","Литвин","2",3,-10
6,"2007-2012","Леонід","Литвинов","2",4,-10
6,"2007-2012","Володимир","Личук","2",5,-10
6,"2007-2012","Олексій","Логвиненко","2",6,-10
6,"2007-2012","Владислав","Лук'янов","2",7,-10
6,"2007-2012","Руслан","Лук'янчук","2",8,-10
6,"2007-2012","Олена","Лукаш","2",9,-10
6,"2007-2012","Юрій","Луценко","2",10,-10
6,"2007-2012","Максим","Луцький","2",1,-11
6,"2007-2012","Олег","Ляшко","2",2,-11
6,"2007-2012","Юрій","Мірошниченко","2",3,-11
6,"2007-2012","Сергій","Міщенко","2",4,-11
6,"2007-2012","Володимир","Макієнко","2",5,-11
6,"2007-2012","Володимир","Малишев","2",6,-11
6,"2007-2012","Володимир","Мальцев","2",7,-11
6,"2007-2012","Григорій","Маньковський","2",8,-11
6,"2007-2012","Володимир","Марущенко","2",9,-11
6,"2007-2012","Станіслав","Мельник","2",10,-11
6,"2007-2012","Михайло","Мироненко","2",1,-12
6,"2007-2012","Сергій","Момот","2",2,-12
6,"2007-2012","Уляна","Мостіпан","2",3,-12
6,"2007-2012","Орест","Муц","2",4,-12
6,"2007-2012","Нвєр","Мхітарян","2",5,-12
6,"2007-2012","Олег","Надоша","2",6,-12
6,"2007-2012","Григорій","Немиря","2",7,-12
6,"2007-2012","Олена","Нетецька","2",8,-12
6,"2007-2012","Юрій","Одарченко","2",9,-12
6,"2007-2012","Володимир","Олійник","2",10,-12
6,"2007-2012","Святослав","Олійник","2",1,-13
6,"2007-2012","Андрій","Орлов","2",2,-13
6,"2007-2012","Андрій","Пінчук","2",3,-13
6,"2007-2012","Святослав","Піскун","2",4,-13
6,"2007-2012","В'ячеслав","Пєрєдєрій","2",5,-13
6,"2007-2012","Сергій","Павленко","2",6,-13
6,"2007-2012","Михайло","Папієв","2",7,-13
6,"2007-2012","Сергій","Пачесюк","2",8,-13
6,"2007-2012","Сергій","Пашинський","2",9,-13
6,"2007-2012","Вадим","Петренко","2",10,-13
6,"2007-2012","Борис","Петров","2",1,-14
6,"2007-2012","Микола","Петрук","2",2,-14
6,"2007-2012","Валерій","Писаренко","2",3,-14
6,"2007-2012","Олексій","Плотніков","2",4,-14
6,"2007-2012","Ігор","Плохой","2",5,-14
6,"2007-2012","Сергій","Подгорний","2",6,-14
6,"2007-2012","Олег","Поліщук","2",7,-14
6,"2007-2012","Володимир","Полохало","2",8,-14
6,"2007-2012","Володимир","Поляченко","2",9,-14
6,"2007-2012","Андрій","Портнов","2",10,-14
6,"2007-2012","Ігор","Прасолов","2",1,-15
6,"2007-2012","Антон","Пригодський","2",2,-15
6,"2007-2012","Микола","Присяжнюк","2",3,-15
6,"2007-2012","Дмитро","Притика","2",4,-15
6,"2007-2012","Едуард","Прутнік","2",5,-15
6,"2007-2012","Артем","Пшонка","2",6,-15
6,"2007-2012","Олег","Радковський","2",7,-15
6,"2007-2012","Арнольд","Радовець","2",8,-15
6,"2007-2012","Ігор","Рибаков","2",9,-15
6,"2007-2012","Сергій","Рижук","2",10,-15
6,"2007-2012","Микола","Романюк","2",1,-16
6,"2007-2012","Микола","Рудченко","2",2,-16
6,"2007-2012","Олександр","Рябека","2",3,-16
6,"2007-2012","Іван","Сідельник","2",4,-16
6,"2007-2012","Олександр","Савчук","2",5,-16
6,"2007-2012","Дмитро","Саламатін","2",6,-16
6,"2007-2012","Юрій","Самойленко","2",7,-16
6,"2007-2012","Андрій","Селіваров","2",8,-16
6,"2007-2012","Андрій","Сенченко","2",9,-16
6,"2007-2012","Микола","Сивульський","2",10,-16
6,"2007-2012","Артем","Синиця","2",1,-17
6,"2007-2012","Олександр","Скибінецький","2",2,-17
6,"2007-2012","Станіслав","Скубашевський","2",3,-17
6,"2007-2012","Володимир","Скубенко","2",4,-17
6,"2007-2012","Григорій","Смітюх","2",5,-17
6,"2007-2012","Микола","Солошенко","2",6,-17
6,"2007-2012","Павло","Солтус","2",7,-17
6,"2007-2012","Іван","Стойко","2",8,-17
6,"2007-2012","Євгеній","Суслов","2",9,-17
6,"2007-2012","Яків","Табачнік","2",10,-17
6,"2007-2012","Ельбрус","Тедеєв","2",1,-18
6,"2007-2012","Сергій","Терещук","2",2,-18
6,"2007-2012","Роман","Ткач","2",3,-18
6,"2007-2012","Володимир","Толстенко","2",4,-18
6,"2007-2012","Юрій","Триндюк","2",5,-18
6,"2007-2012","Вадим","Трофименко","2",6,-18
6,"2007-2012","Сергій","Тулуб","2",7,-18
6,"2007-2012","Олексій","Федун","2",8,-18
6,"2007-2012","Леонід","Фесенко","2",9,-18
6,"2007-2012","Петро","Цюрко","2",10,-18
6,"2007-2012","Віталій","Чепинога","2",1,-19
6,"2007-2012","Олександр","Черноморов","2",2,-19
6,"2007-2012","Юрій","Чертков","2",3,-19
6,"2007-2012","Віталій","Чудновський","2",4,-19
6,"2007-2012","Євген","Шаго","2",5,-19
6,"2007-2012","Валерій","Шаманов","2",6,-19
6,"2007-2012","Віктор","Швець","2",7,-19
6,"2007-2012","Андрій","Шевченко","2",8,-19
6,"2007-2012","Дмитро","Шенцев","2",9,-19
6,"2007-2012","Олександр","Шепелев","2",10,-19
6,"2007-2012","Зоя","Шишкіна","2",1,-20
6,"2007-2012","Зіновій","Шкутяк","2",2,-20
6,"2007-2012","Дмитро","Шлемко","2",3,-20
6,"2007-2012","Василь","Шпак","2",4,-20
6,"2007-2012","Олена","Шустік","2",5,-20
6,"2007-2012","Артем","Щербань","2",6,-20
6,"2007-2012","Віктор","Янукович","2",7,-20
6,"2007-2012","Віктор","Янукович","2",8,-20
6,"2007-2012","Володимир","Ярощук","2",9,-20
6,"2007-2012","Володимир","Яцуба","2",10,-20
6,"2007-2012","Леонід","Ісаєв","3",1,-21
6,"2007-2012","Олександр","Абдуллін","3",2,-21
6,"2007-2012","Микола","Азаров","3",3,-21
6,"2007-2012","Ігор","Алексєєв","3",4,-21
6,"2007-2012","Оксана","Білозір","3",5,-21
6,"2007-2012","Лев","Бірюк","3",6,-21
6,"2007-2012","Микола","Баграєв","3",7,-21
6,"2007-2012","Тетяна","Бахтеєва","3",8,-21
6,"2007-2012","Юрій","Болдирєв","3",9,-21
6,"2007-2012","Олександр","Буряк","3",10,-21
6,"2007-2012","Таріел","Васадзе","3",1,-22
6,"2007-2012","Олександр","Васильєв","3",2,-22
6,"2007-2012","Андрій","Веревський","3",3,-22
6,"2007-2012","Іван","Вернидубов","3",4,-22
6,"2007-2012","Михайло","Волинець","3",5,-22
6,"2007-2012","Іван","Герасимов","3",6,-22
6,"2007-2012","Юрій","Гнаткевич","3",7,-22
6,"2007-2012","Василь","Горбаль","3",8,-22
6,"2007-2012","Олександр","Горошкевич","3",9,-22
6,"2007-2012","Леонід","Грач","3",10,-22
6,"2007-2012","Ігор","Гринів","3",1,-23
6,"2007-2012","Олександр","Гудима","3",2,-23
6,"2007-2012","Олег","Гуменюк","3",3,-23
6,"2007-2012","Василь","Гуреєв","3",4,-23
6,"2007-2012","Степан","Давимука","3",5,-23
6,"2007-2012","Мустафа","Джемілєв","3",6,-23
6,"2007-2012","Ярослав","Джоджик","3",7,-23
6,"2007-2012","Станіслав","Довгий","3",8,-23
6,"2007-2012","Давид","Жванія","3",9,-23
6,"2007-2012","Павло","Жебрівський","3",10,-23
6,"2007-2012","Костянтин","Жеваго","3",1,-24
6,"2007-2012","Тетяна","Засуха","3",2,-24
6,"2007-2012","Роман","Зварич","3",3,-24
6,"2007-2012","Микола","Злочевський","3",4,-24
6,"2007-2012","Володимир","Зубанов","3",5,-24
6,"2007-2012","Михайло","Зубець","3",6,-24
6,"2007-2012","Валентин","Зубов","3",7,-24
6,"2007-2012","Григорій","Калетнік","3",8,-24
6,"2007-2012","Микола","Катеринчук","3",9,-24
6,"2007-2012","Валерій","Келестин","3",10,-24
6,"2007-2012","Олександр","Кеменяш","3",1,-25
6,"2007-2012","Леонід","Клімов","3",2,-25
6,"2007-2012","Андрій","Клюєв","3",3,-25
6,"2007-2012","Вячеслав","Коваль","3",4,-25
6,"2007-2012","Микола","Комар","3",5,-25
6,"2007-2012","Валерій","Коновалюк","3",6,-25
6,"2007-2012","Євген","Константинов","3",7,-25
6,"2007-2012","Віталій","Корж","3",8,-25
6,"2007-2012","Олексій","Костусєв","3",9,-25
6,"2007-2012","Микола","Круглов","3",10,-25
6,"2007-2012","Микола","Круць","3",1,-26
6,"2007-2012","Петро","Кузьменко","3",2,-26
6,"2007-2012","Микола","Кульчинський","3",3,-26
6,"2007-2012","Олексій","Кучеренко","3",4,-26
6,"2007-2012","Микола","Лісін","3",5,-26
6,"2007-2012","Олександр","Лавринович","3",6,-26
6,"2007-2012","Володимир","Лановий","3",7,-26
6,"2007-2012","Олексій","Лелюк","3",8,-26
6,"2007-2012","Олег","Лукашук","3",9,-26
6,"2007-2012","Ксенія","Ляпіна","3",10,-26
6,"2007-2012","Сергій","Майборода","3",1,-27
6,"2007-2012","Едуард","Матвійчук","3",2,-27
6,"2007-2012","Петро","Мельник","3",3,-27
6,"2007-2012","Володимир","Мойсик","3",4,-27
6,"2007-2012","Володимир","Наконечний","3",5,-27
6,"2007-2012","Микола","Оніщук","3",6,-27
6,"2007-2012","Сергій","Осика","3",7,-27
6,"2007-2012","Едуард","Павленко","3",8,-27
6,"2007-2012","Юрій","Павленко","3",9,-27
6,"2007-2012","Олександр","Пеклушенко","3",10,-27
6,"2007-2012","Петро","Писарчук","3",1,-28
6,"2007-2012","Михайло","Полянчич","3",2,-28
6,"2007-2012","Василь","Потапов","3",3,-28
6,"2007-2012","Володимир","Сівкович","3",4,-28
6,"2007-2012","Дмитро","Сандлер","3",5,-28
6,"2007-2012","Равіль","Сафіуллін","3",6,-28
6,"2007-2012","Дмитро","Святаш","3",7,-28
6,"2007-2012","Анатолій","Семинога","3",8,-28
6,"2007-2012","Юрій","Сербін","3",9,-28
6,"2007-2012","Михайло","Сирота","3",10,-28
6,"2007-2012","Георгій","Скудар","3",1,-29
6,"2007-2012","Віктор","Слаута","3",2,-29
6,"2007-2012","Олександр","Слободян","3",3,-29
6,"2007-2012","Іван","Сподаренко","3",4,-29
6,"2007-2012","Олександр","Стешенко","3",5,-29
6,"2007-2012","Павло","Сулковський","3",6,-29
6,"2007-2012","Ярослав","Сухий","3",7,-29
6,"2007-2012","Валерій","Сушкевич","3",8,-29
