"convocation","gender","last_name","first_name","year","label","years","start","age_at_start","full_name"
6,1,"Федорчук","Ярослав",1936,1,"2007-2012","2007",71,"Ярослав Федорчук"
6,1,"Ісаєв","Леонід",1937,1,"2007-2012","2007",70,"Леонід Ісаєв"
6,1,"Константинов","Євген",1937,2,"2007-2012","2007",70,"Євген Константинов"
6,1,"Радовець","Арнольд",1937,3,"2007-2012","2007",70,"Арнольд Радовець"
6,1,"Богуслаєв","Вячеслав",1938,1,"2007-2012","2007",69,"Вячеслав Богуслаєв"
6,1,"Дейч","Борис",1938,2,"2007-2012","2007",69,"Борис Дейч"
6,1,"Зубець","Михайло",1938,3,"2007-2012","2007",69,"Михайло Зубець"
6,1,"Корж","Віталій",1938,4,"2007-2012","2007",69,"Віталій Корж"
6,1,"Мармазов","Євген",1938,5,"2007-2012","2007",69,"Євген Мармазов"
6,1,"Омельченко","Олександр",1938,6,"2007-2012","2007",69,"Олександр Омельченко"
6,1,"Поляченко","Володимир",1938,7,"2007-2012","2007",69,"Володимир Поляченко"
6,1,"Білорус","Олег",1939,1,"2007-2012","2007",68,"Олег Білорус"
6,1,"Мовчан","Павло",1939,2,"2007-2012","2007",68,"Павло Мовчан"
6,1,"Сідельник","Іван",1939,3,"2007-2012","2007",68,"Іван Сідельник"
6,1,"Ткаченко","Олександр",1939,4,"2007-2012","2007",68,"Олександр Ткаченко"
6,1,"Гнаткевич","Юрій",1940,1,"2007-2012","2007",67,"Юрій Гнаткевич"
6,1,"Кирильчук","Євген",1940,2,"2007-2012","2007",67,"Євген Кирильчук"
6,1,"Білаш","Борис",1941,1,"2007-2012","2007",66,"Борис Білаш"
6,1,"Кендзьор","Ярослав",1941,2,"2007-2012","2007",66,"Ярослав Кендзьор"
6,1,"Крук","Юрій",1941,3,"2007-2012","2007",66,"Юрій Крук"
6,1,"Плющ","Іван",1941,4,"2007-2012","2007",66,"Іван Плющ"
6,1,"Таран","Віктор",1941,5,"2007-2012","2007",66,"Віктор Таран"
6,1,"Шаго","Євген",1941,6,"2007-2012","2007",66,"Євген Шаго"
6,1,"Притика","Дмитро",1942,1,"2007-2012","2007",65,"Дмитро Притика"
6,1,"Скудар","Георгій",1942,2,"2007-2012","2007",65,"Георгій Скудар"
6,1,"Тищенко","Олег",1942,3,"2007-2012","2007",65,"Олег Тищенко"
6,1,"Яворівський","Володимир",1942,4,"2007-2012","2007",65,"Володимир Яворівський"
6,1,"Буджерак","Олександр",1943,1,"2007-2012","2007",64,"Олександр Буджерак"
6,1,"Джемілєв","Мустафа",1943,2,"2007-2012","2007",64,"Мустафа Джемілєв"
6,1,"Матвєєв","Валентин",1943,3,"2007-2012","2007",64,"Валентин Матвєєв"
6,1,"Матвєєв","Володимир",1943,4,"2007-2012","2007",64,"Володимир Матвєєв"
6,1,"Пєрєдєрій","В'ячеслав",1943,5,"2007-2012","2007",64,"В'ячеслав Пєрєдєрій"
6,1,"Стоян","Олександр",1943,6,"2007-2012","2007",64,"Олександр Стоян"
6,2,"Мостіпан","Уляна",1944,1,"2007-2012","2007",63,"Уляна Мостіпан"
6,1,"Коржев","Анатолій",1944,2,"2007-2012","2007",63,"Анатолій Коржев"
6,1,"Литвинов","Леонід",1944,3,"2007-2012","2007",63,"Леонід Литвинов"
6,1,"Самойленко","Юрій",1944,4,"2007-2012","2007",63,"Юрій Самойленко"
6,1,"Янковський","Микола",1944,5,"2007-2012","2007",63,"Микола Янковський"
6,1,"Коваль","Вячеслав",1945,1,"2007-2012","2007",62,"Вячеслав Коваль"
6,1,"Комар","Микола",1945,2,"2007-2012","2007",62,"Микола Комар"
6,1,"Кравченко","Микола",1945,3,"2007-2012","2007",62,"Микола Кравченко"
6,1,"Самофалов","Геннадій",1945,4,"2007-2012","2007",62,"Геннадій Самофалов"
6,1,"Табачнік","Яків",1945,5,"2007-2012","2007",62,"Яків Табачнік"
6,1,"Тополов","Віктор",1945,6,"2007-2012","2007",62,"Віктор Тополов"
6,1,"Турманов","Віктор",1945,7,"2007-2012","2007",62,"Віктор Турманов"
6,2,"Сорочинська-Кириленко","Раїса",1946,1,"2007-2012","2007",61,"Раїса Сорочинська-Кириленко"
6,1,"Бірюк","Лев",1946,2,"2007-2012","2007",61,"Лев Бірюк"
6,1,"Бевзенко","Валерій",1946,3,"2007-2012","2007",61,"Валерій Бевзенко"
6,1,"Зубов","Валентин",1946,4,"2007-2012","2007",61,"Валентин Зубов"
6,1,"Ландик","Валентин",1946,5,"2007-2012","2007",61,"Валентин Ландик"
6,1,"Петренко","Вадим",1946,6,"2007-2012","2007",61,"Вадим Петренко"
6,1,"Рибак","Володимир",1946,7,"2007-2012","2007",61,"Володимир Рибак"
6,1,"Шпак","Василь",1946,8,"2007-2012","2007",61,"Василь Шпак"
6,1,"Ющенко","Петро",1946,9,"2007-2012","2007",61,"Петро Ющенко"
6,2,"Ващук","Катерина",1947,1,"2007-2012","2007",60,"Катерина Ващук"
6,1,"Азаров","Микола",1947,2,"2007-2012","2007",60,"Микола Азаров"
6,1,"Васадзе","Таріел",1947,3,"2007-2012","2007",60,"Таріел Васадзе"
6,1,"Глусь","Степан",1947,4,"2007-2012","2007",60,"Степан Глусь"
6,1,"Давимука","Степан",1947,5,"2007-2012","2007",60,"Степан Давимука"
6,1,"Демянко","Микола",1947,6,"2007-2012","2007",60,"Микола Демянко"
6,1,"Дончак","Володимир",1947,7,"2007-2012","2007",60,"Володимир Дончак"
6,1,"Кальченко","Валерій",1947,8,"2007-2012","2007",60,"Валерій Кальченко"
6,1,"Кульчинський","Микола",1947,9,"2007-2012","2007",60,"Микола Кульчинський"
6,1,"Павленко","Едуард",1947,10,"2007-2012","2007",60,"Едуард Павленко"
6,1,"Скибінецький","Олександр",1947,11,"2007-2012","2007",60,"Олександр Скибінецький"
6,1,"Хара","Василь",1947,12,"2007-2012","2007",60,"Василь Хара"
6,1,"Яцуба","Володимир",1947,13,"2007-2012","2007",60,"Володимир Яцуба"
6,2,"Александровська","Алла",1948,1,"2007-2012","2007",59,"Алла Александровська"
6,2,"Шмельова","Світлана",1948,2,"2007-2012","2007",59,"Світлана Шмельова"
6,1,"Євтухов","Василь",1948,3,"2007-2012","2007",59,"Василь Євтухов"
6,1,"Єхануров","Юрій",1948,4,"2007-2012","2007",59,"Юрій Єхануров"
6,1,"Грач","Леонід",1948,5,"2007-2012","2007",59,"Леонід Грач"
6,1,"Даниленко","Володимир",1948,6,"2007-2012","2007",59,"Володимир Даниленко"
6,1,"Кисельов","Василь",1948,7,"2007-2012","2007",59,"Василь Кисельов"
6,1,"Колоцей","Юрій",1948,8,"2007-2012","2007",59,"Юрій Колоцей"
6,1,"Крайній","Валерій",1948,9,"2007-2012","2007",59,"Валерій Крайній"
6,1,"Потапов","Василь",1948,10,"2007-2012","2007",59,"Василь Потапов"
6,1,"Шкутяк","Зіновій",1948,11,"2007-2012","2007",59,"Зіновій Шкутяк"
6,1,"Ягоферов","Анатолій",1948,12,"2007-2012","2007",59,"Анатолій Ягоферов"
6,2,"Єгоренко","Тамара",1949,1,"2007-2012","2007",58,"Тамара Єгоренко"
6,2,"Болюра","Антоніна",1949,2,"2007-2012","2007",58,"Антоніна Болюра"
6,1,"Бабурін","Олексій",1949,3,"2007-2012","2007",58,"Олексій Бабурін"
6,1,"Демішкан","Володимир",1949,4,"2007-2012","2007",58,"Володимир Демішкан"
6,1,"Деркач","Микола",1949,5,"2007-2012","2007",58,"Микола Деркач"
6,1,"Джига","Микола",1949,6,"2007-2012","2007",58,"Микола Джига"
6,1,"Калетнік","Григорій",1949,7,"2007-2012","2007",58,"Григорій Калетнік"
6,1,"Ключковський","Юрій",1949,8,"2007-2012","2007",58,"Юрій Ключковський"
6,1,"Літвінов","Володимир",1949,9,"2007-2012","2007",58,"Володимир Літвінов"
6,1,"Ландік","Володимир",1949,10,"2007-2012","2007",58,"Володимир Ландік"
6,1,"Лемза","Володимир",1949,11,"2007-2012","2007",58,"Володимир Лемза"
6,1,"Полохало","Володимир",1949,12,"2007-2012","2007",58,"Володимир Полохало"
6,1,"Потапчук","Микола",1949,13,"2007-2012","2007",58,"Микола Потапчук"
6,1,"Сінченко","Віктор",1949,14,"2007-2012","2007",58,"Віктор Сінченко"
6,1,"Сербін","Юрій",1949,15,"2007-2012","2007",58,"Юрій Сербін"
6,1,"Скубашевський","Станіслав",1949,16,"2007-2012","2007",58,"Станіслав Скубашевський"
6,1,"Тарасюк","Борис",1949,17,"2007-2012","2007",58,"Борис Тарасюк"
6,1,"Тихонов","Віктор",1949,18,"2007-2012","2007",58,"Віктор Тихонов"
6,1,"Фесенко","Леонід",1949,19,"2007-2012","2007",58,"Леонід Фесенко"
6,1,"Цибенко","Петро",1949,20,"2007-2012","2007",58,"Петро Цибенко"
6,1,"Гудима","Олександр",1950,1,"2007-2012","2007",57,"Олександр Гудима"
6,1,"Круглов","Микола",1950,2,"2007-2012","2007",57,"Микола Круглов"
6,1,"Лещенко","Володимир",1950,3,"2007-2012","2007",57,"Володимир Лещенко"
6,1,"Малишев","Володимир",1950,4,"2007-2012","2007",57,"Володимир Малишев"
6,1,"Мартинюк","Адам",1950,5,"2007-2012","2007",57,"Адам Мартинюк"
6,1,"Москаль","Геннадій",1950,6,"2007-2012","2007",57,"Геннадій Москаль"
6,1,"Петрук","Микола",1950,7,"2007-2012","2007",57,"Микола Петрук"
6,1,"Пригодський","Антон",1950,8,"2007-2012","2007",57,"Антон Пригодський"
6,1,"Рижук","Сергій",1950,9,"2007-2012","2007",57,"Сергій Рижук"
6,1,"Солошенко","Микола",1950,10,"2007-2012","2007",57,"Микола Солошенко"
6,1,"Толстенко","Володимир",1950,11,"2007-2012","2007",57,"Володимир Толстенко"
6,1,"Філіпчук","Георгій",1950,12,"2007-2012","2007",57,"Георгій Філіпчук"
6,1,"Шлемко","Дмитро",1950,13,"2007-2012","2007",57,"Дмитро Шлемко"
6,1,"Янукович","Віктор",1950,14,"2007-2012","2007",57,"Віктор Янукович"
6,2,"Ковальова","Юлія",1951,1,"2007-2012","2007",56,"Юлія Ковальова"
6,2,"Самойлик","Катерина",1951,2,"2007-2012","2007",56,"Катерина Самойлик"
6,1,"Болдирєв","Юрій",1951,3,"2007-2012","2007",56,"Юрій Болдирєв"
6,1,"Васильєв","Олександр",1951,4,"2007-2012","2007",56,"Олександр Васильєв"
6,1,"Вернидубов","Іван",1951,5,"2007-2012","2007",56,"Іван Вернидубов"
6,1,"Гасюк","Петро",1951,6,"2007-2012","2007",56,"Петро Гасюк"
6,1,"Костенко","Юрій",1951,7,"2007-2012","2007",56,"Юрій Костенко"
6,1,"Куровський","Іван",1951,8,"2007-2012","2007",56,"Іван Куровський"
6,1,"Лукашук","Олег",1951,9,"2007-2012","2007",56,"Олег Лукашук"
6,1,"Омельченко","Григорій",1951,10,"2007-2012","2007",56,"Григорій Омельченко"
6,1,"Пачесюк","Сергій",1951,11,"2007-2012","2007",56,"Сергій Пачесюк"
6,1,"Пудов","Борис",1951,12,"2007-2012","2007",56,"Борис Пудов"
6,1,"Рудченко","Микола",1951,13,"2007-2012","2007",56,"Микола Рудченко"
6,1,"Сухий","Ярослав",1951,14,"2007-2012","2007",56,"Ярослав Сухий"
6,1,"Трайдук","Микола",1951,15,"2007-2012","2007",56,"Микола Трайдук"
6,1,"Шершун","Микола",1951,16,"2007-2012","2007",56,"Микола Шершун"
6,1,"Бондаренко","Володимир",1952,1,"2007-2012","2007",55,"Володимир Бондаренко"
6,1,"Гуреєв","Василь",1952,2,"2007-2012","2007",55,"Василь Гуреєв"
6,1,"Демидко","Володимир",1952,3,"2007-2012","2007",55,"Володимир Демидко"
6,1,"Заєць","Іван",1952,4,"2007-2012","2007",55,"Іван Заєць"
6,1,"Зварич","Ігор",1952,5,"2007-2012","2007",55,"Ігор Зварич"
6,1,"Круць","Микола",1952,6,"2007-2012","2007",55,"Микола Круць"
6,1,"Кунченко","Олексій",1952,7,"2007-2012","2007",55,"Олексій Кунченко"
6,1,"Лановий","Володимир",1952,8,"2007-2012","2007",55,"Володимир Лановий"
6,1,"Левцун","Володимир",1952,9,"2007-2012","2007",55,"Володимир Левцун"
6,1,"Наконечний","Володимир",1952,10,"2007-2012","2007",55,"Володимир Наконечний"
6,1,"Петров","Борис",1952,11,"2007-2012","2007",55,"Борис Петров"
6,1,"Романюк","Микола",1952,12,"2007-2012","2007",55,"Микола Романюк"
6,1,"Сивульський","Микола",1952,13,"2007-2012","2007",55,"Микола Сивульський"
