"convocation","gender","last_name","first_name","year","years","start","age_at_start","full_name","label"
3,1,"Стецьків","Тарас",1964,"1998-2002","1998",34,"Тарас Стецьків",6
3,1,"Турчинов","Олександр",1964,"1998-2002","1998",34,"Олександр Турчинов",7
3,1,"Чивюк","Микола",1964,"1998-2002","1998",34,"Микола Чивюк",8
3,2,"Лютікова","Ірина",1965,"1998-2002","1998",33,"Ірина Лютікова",1
3,2,"Супрун","Людмила",1965,"1998-2002","1998",33,"Людмила Супрун",2
3,1,"Безсмертний","Роман",1965,"1998-2002","1998",33,"Роман Безсмертний",3
3,1,"Єльяшкевич","Олександр",1965,"1998-2002","1998",33,"Олександр Єльяшкевич",4
3,1,"Коліушко","Ігор",1965,"1998-2002","1998",33,"Ігор Коліушко",5
3,1,"Кондратевський","Сергій",1965,"1998-2002","1998",33,"Сергій Кондратевський",6
3,1,"Макеєнко","Володимир",1965,"1998-2002","1998",33,"Володимир Макеєнко",7
3,1,"Порошенко","Петро",1965,"1998-2002","1998",33,"Петро Порошенко",8
3,1,"Ткачук","Віктор",1965,"1998-2002","1998",33,"Віктор Ткачук",9
3,1,"Фіалковський","Володимир",1965,"1998-2002","1998",33,"Володимир Фіалковський",10
3,1,"Цехмістренко","Віталій",1965,"1998-2002","1998",33,"Віталій Цехмістренко",11
3,1,"Шушкевич","Володимир",1965,"1998-2002","1998",33,"Володимир Шушкевич",12
3,1,"Буряк","Сергій",1966,"1998-2002","1998",32,"Сергій Буряк",1
3,1,"Коновалюк","Валерій",1966,"1998-2002","1998",32,"Валерій Коновалюк",2
3,1,"Криворучко","Юрій",1966,"1998-2002","1998",32,"Юрій Криворучко",3
3,1,"Хмельницький","Василь",1966,"1998-2002","1998",32,"Василь Хмельницький",4
3,1,"Шуфрич","Нестор",1966,"1998-2002","1998",32,"Нестор Шуфрич",5
3,1,"Голуб","Олександр",1967,"1998-2002","1998",31,"Олександр Голуб",1
3,1,"Деркач","Андрій",1967,"1998-2002","1998",31,"Андрій Деркач",2
3,1,"Ковач","Микола",1967,"1998-2002","1998",31,"Микола Ковач",3
3,1,"Мельнічук","Сергій",1967,"1998-2002","1998",31,"Сергій Мельнічук",4
3,1,"Свирида","Олександр",1967,"1998-2002","1998",31,"Олександр Свирида",5
3,1,"Сопрун","Сергій",1967,"1998-2002","1998",31,"Сергій Сопрун",6
3,1,"Тарасюк","Ігор",1967,"1998-2002","1998",31,"Ігор Тарасюк",7
3,1,"Білоус","Артур",1968,"1998-2002","1998",30,"Артур Білоус",1
3,1,"Кириленко","В'ячеслав",1968,"1998-2002","1998",30,"В'ячеслав Кириленко",2
3,1,"Костржевськй","Денис",1968,"1998-2002","1998",30,"Денис Костржевськй",3
3,1,"Поліщук","Олег",1968,"1998-2002","1998",30,"Олег Поліщук",4
3,1,"Тягнибок","Олег",1968,"1998-2002","1998",30,"Олег Тягнибок",5
3,1,"Франчук","Ігор",1968,"1998-2002","1998",30,"Ігор Франчук",6
3,1,"Хорошковський","Валерій",1969,"1998-2002","1998",29,"Валерій Хорошковський",1
3,1,"Старинець","Олександр",1970,"1998-2002","1998",28,"Олександр Старинець",1
3,1,"Лешан","Евген",1975,"1998-2002","1998",23,"Евген Лешан",1
3,1,"Звонарж","Андрій",1976,"1998-2002","1998",22,"Андрій Звонарж",1
4,2,"Стецько","Ярослава",1920,"2002-2006","2002",82,"Ярослава Стецько",1
4,1,"Герасимов","Іван",1921,"2002-2006","2002",81,"Іван Герасимов",1
4,1,"Анастасієв","Валентин",1925,"2002-2006","2002",77,"Валентин Анастасієв",1
4,1,"Юхновський","Ігор",1925,"2002-2006","2002",77,"Ігор Юхновський",2
4,1,"Ситник","Костянтин",1926,"2002-2006","2002",76,"Костянтин Ситник",1
4,1,"Лук'яненко","Левко",1927,"2002-2006","2002",75,"Левко Лук'яненко",1
4,1,"Плютинський","Володимир",1927,"2002-2006","2002",75,"Володимир Плютинський",2
4,1,"Дорогунцов","Сергій",1929,"2002-2006","2002",73,"Сергій Дорогунцов",1
4,1,"Крючков","Георгій",1929,"2002-2006","2002",73,"Георгій Крючков",2
4,1,"Павличко","Дмитро",1929,"2002-2006","2002",73,"Дмитро Павличко",3
4,1,"Устенко","Олександр",1930,"2002-2006","2002",72,"Олександр Устенко",1
4,1,"Сподаренко","Іван",1931,"2002-2006","2002",71,"Іван Сподаренко",1
4,1,"Удовенко","Геннадій",1931,"2002-2006","2002",71,"Геннадій Удовенко",2
4,1,"Звягільський","Юхим",1933,"2002-2006","2002",69,"Юхим Звягільський",1
4,1,"Косів","Михайло",1934,"2002-2006","2002",68,"Михайло Косів",1
4,1,"Кравчук","Леонід",1934,"2002-2006","2002",68,"Леонід Кравчук",2
4,1,"Пак","Володимир",1934,"2002-2006","2002",68,"Володимир Пак",3
4,1,"Будаг'янц","Микола",1935,"2002-2006","2002",67,"Микола Будаг'янц",1
4,1,"Олійник","Борис",1935,"2002-2006","2002",67,"Борис Олійник",2
4,1,"Франчук","Анатолій",1935,"2002-2006","2002",67,"Анатолій Франчук",3
4,1,"Гуренко","Станіслав",1936,"2002-2006","2002",66,"Станіслав Гуренко",1
4,1,"Драч","Іван",1936,"2002-2006","2002",66,"Іван Драч",2
4,1,"Майко","Віталій",1936,"2002-2006","2002",66,"Віталій Майко",3
4,1,"Федорчук","Ярослав",1936,"2002-2006","2002",66,"Ярослав Федорчук",4
4,1,"Ісаєв","Леонід",1937,"2002-2006","2002",65,"Леонід Ісаєв",1
4,1,"Астров-Шумілов","Геннадій",1937,"2002-2006","2002",65,"Геннадій Астров-Шумілов",2
4,1,"Бандурка","Олександр",1937,"2002-2006","2002",65,"Олександр Бандурка",3
4,1,"Бастрига","Іван",1937,"2002-2006","2002",65,"Іван Бастрига",4
4,1,"Гуров","Вадим",1937,"2002-2006","2002",65,"Вадим Гуров",5
4,1,"Константинов","Євген",1937,"2002-2006","2002",65,"Євген Константинов",6
4,1,"Потебенько","Михайло",1937,"2002-2006","2002",65,"Михайло Потебенько",7
4,1,"Родіонов","Михайло",1937,"2002-2006","2002",65,"Михайло Родіонов",8
4,1,"Соломатін","Юрій",1937,"2002-2006","2002",65,"Юрій Соломатін",9
4,1,"Стребко","Станіслав",1937,"2002-2006","2002",65,"Станіслав Стребко",10
4,1,"Хмара","Степан",1937,"2002-2006","2002",65,"Степан Хмара",11
4,1,"Бойко","Володимир",1938,"2002-2006","2002",64,"Володимир Бойко",1
4,1,"Зубець","Михайло",1938,"2002-2006","2002",64,"Михайло Зубець",2
4,1,"Корж","Віталій",1938,"2002-2006","2002",64,"Віталій Корж",3
4,1,"Танюк","Леонід",1938,"2002-2006","2002",64,"Леонід Танюк",4
4,1,"Толочко","Петро",1938,"2002-2006","2002",64,"Петро Толочко",5
4,1,"Білорус","Олег",1939,"2002-2006","2002",63,"Олег Білорус",1
4,1,"Вернигора","Леонід",1939,"2002-2006","2002",63,"Леонід Вернигора",2
4,1,"Деркач","Леонід",1939,"2002-2006","2002",63,"Леонід Деркач",3
4,1,"Доманський","Анатолій",1939,"2002-2006","2002",63,"Анатолій Доманський",4
4,1,"Курас","Іван",1939,"2002-2006","2002",63,"Іван Курас",5
4,1,"Мовчан","Павло",1939,"2002-2006","2002",63,"Павло Мовчан",6
4,1,"Пєхота","Володимир",1939,"2002-2006","2002",63,"Володимир Пєхота",7
4,1,"Петренко","Володимир",1939,"2002-2006","2002",63,"Володимир Петренко",8
4,1,"Пономаренко","Георгій",1939,"2002-2006","2002",63,"Георгій Пономаренко",9
4,1,"Раханський","Анатолій",1939,"2002-2006","2002",63,"Анатолій Раханський",10
4,1,"Ткаченко","Олександр",1939,"2002-2006","2002",63,"Олександр Ткаченко",11
4,1,"Іоффе","Юлій",1940,"2002-2006","2002",62,"Юлій Іоффе",1
4,1,"Веретенников","Віктор",1940,"2002-2006","2002",62,"Віктор Веретенников",2
4,1,"Жулинський","Микола",1940,"2002-2006","2002",62,"Микола Жулинський",3
4,1,"Кирильчук","Євген",1940,"2002-2006","2002",62,"Євген Кирильчук",4
4,1,"Лобода","Михайло",1940,"2002-2006","2002",62,"Михайло Лобода",5
4,1,"Павлюк","Микола",1940,"2002-2006","2002",62,"Микола Павлюк",6
4,1,"Панасовський","Олег",1940,"2002-2006","2002",62,"Олег Панасовський",7
4,1,"Парубок","Омелян",1940,"2002-2006","2002",62,"Омелян Парубок",8
4,1,"Євдокимов","Валерій",1941,"2002-2006","2002",61,"Валерій Євдокимов",1
4,1,"Бондаренко","Григорій",1941,"2002-2006","2002",61,"Григорій Бондаренко",2
4,1,"Грязєв","Анатолій",1941,"2002-2006","2002",61,"Анатолій Грязєв",3
4,1,"Калінчук","Василь",1941,"2002-2006","2002",61,"Василь Калінчук",4
4,1,"Кендзьор","Ярослав",1941,"2002-2006","2002",61,"Ярослав Кендзьор",5
4,1,"Климпуш","Орест",1941,"2002-2006","2002",61,"Орест Климпуш",6
4,1,"Крук","Юрій",1941,"2002-2006","2002",61,"Юрій Крук",7
4,1,"Мішура","Валерій",1941,"2002-2006","2002",61,"Валерій Мішура",8
4,1,"Плющ","Іван",1941,"2002-2006","2002",61,"Іван Плющ",9
4,1,"Пхиденко","Станіслав",1941,"2002-2006","2002",61,"Станіслав Пхиденко",10
4,1,"Сіренко","Василь",1941,"2002-2006","2002",61,"Василь Сіренко",11
4,1,"Таран-Терен","Віктор",1941,"2002-2006","2002",61,"Віктор Таран-Терен",12
4,1,"Черняк","Володимир",1941,"2002-2006","2002",61,"Володимир Черняк",13
4,2,"Заклунна-Мироненко","Валерія",1942,"2002-2006","2002",60,"Валерія Заклунна-Мироненко",1
4,1,"Бокий","Іван",1942,"2002-2006","2002",60,"Іван Бокий",2
4,1,"Глухівський","Лев",1942,"2002-2006","2002",60,"Лев Глухівський",3
4,1,"Козловський","Анатолій",1942,"2002-2006","2002",60,"Анатолій Козловський",4
4,1,"Мигович","Іван",1942,"2002-2006","2002",60,"Іван Мигович",5
4,1,"Павловський","Михайло",1942,"2002-2006","2002",60,"Михайло Павловський",6
4,1,"Скудар","Георгій",1942,"2002-2006","2002",60,"Георгій Скудар",7
4,1,"Яворівський","Володимир",1942,"2002-2006","2002",60,"Володимир Яворівський",8
4,1,"Аніщук","Володимир",1943,"2002-2006","2002",59,"Володимир Аніщук",1
4,1,"Бронніков","Володимир",1943,"2002-2006","2002",59,"Володимир Бронніков",2
4,1,"Горлов","Геннадій",1943,"2002-2006","2002",59,"Геннадій Горлов",3
4,1,"Джемілєв","Мустафа",1943,"2002-2006","2002",59,"Мустафа Джемілєв",4
4,1,"Матвєєв","Валентин",1943,"2002-2006","2002",59,"Валентин Матвєєв",5
4,1,"Матвєєв","Володимир",1943,"2002-2006","2002",59,"Володимир Матвєєв",6
4,1,"Мельник","Микола",1943,"2002-2006","2002",59,"Микола Мельник",7
4,1,"Мокроусов","Анатолій",1943,"2002-2006","2002",59,"Анатолій Мокроусов",8
4,1,"Сташевський","Станіслав",1943,"2002-2006","2002",59,"Станіслав Сташевський",9
4,1,"Стоян","Олександр",1943,"2002-2006","2002",59,"Олександр Стоян",10
